ano_mes,trimestre,qtd,qtd_atvc_cont,cat3_1,cat3_2,cat3_3,cat3_4,cat3_5,cat3_6,cat4_1,cat4_2,cat4_3,cat10_1
202512,04T25,844,427,A1,B2,B3,B4,C5,C6,C1,B2,C3,C4
202512,04T25,638,323,B1,C2,B3,B4,A5,B6,C1,D2,B3,C7
202512,04T25,581,294,C1,C2,A3,B4,C5,C6,C1,B2,C3,C2
202512,04T25,65,32,A1,B2,A3,A4,B5,C6,D1,C2,A3,C7
202512,04T25,844,427,C1,A2,C3,B4,A5,A6,A1,B2,A3,C1
202512,04T25,1737,880,A1,C2,B3,B4,A5,A6,B1,D2,B3,C4
202512,04T25,256,129,B1,C2,A3,A4,B5,B6,C1,C2,D3,C6
202512,04T25,25,12,A1,C2,C3,C4,A5,A6,A1,A2,D3,C7
202512,04T25,1093,553,B1,B2,C3,C4,C5,C6,B1,C2,A3,C1
202512,04T25,2223,1126,B1,C2,C3,A4,B5,A6,C1,C2,C3,C6
202512,04T25,186,94,B1,A2,A3,C4,B5,B6,C1,D2,B3,C2
202512,04T25,1247,631,C1,C2,B3,B4,C5,A6,B1,B2,A3,C3
202512,04T25,535,271,B1,B2,A3,B4,B5,B6,C1,D2,B3,C2
202512,04T25,441,223,B1,A2,A3,C4,A5,C6,B1,C2,B3,C2
202512,04T25,1030,521,C1,A2,A3,C4,B5,C6,C1,B2,C3,C2
202512,04T25,747,378,B1,B2,A3,B4,B5,B6,A1,C2,C3,C10
202512,04T25,1663,842,C1,A2,C3,B4,C5,C6,C1,C2,D3,C6
202512,04T25,760,385,B1,A2,B3,A4,A5,C6,C1,D2,C3,C2
202512,04T25,1926,975,B1,B2,A3,C4,A5,C6,D1,C2,C3,C1
202512,04T25,95,48,C1,B2,B3,B4,A5,A6,B1,B2,D3,C10
202512,04T25,332,168,B1,C2,C3,C4,A5,A6,B1,C2,D3,C7
202512,04T25,378,191,A1,B2,A3,C4,C5,A6,C1,D2,C3,C6
202512,04T25,43,21,B1,C2,B3,A4,A5,A6,B1,A2,A3,C9
202512,04T25,3258,1650,A1,A2,A3,A4,B5,A6,A1,B2,A3,C1
202512,04T25,533,270,C1,C2,B3,B4,C5,B6,B1,A2,A3,C7
202512,04T25,760,385,B1,A2,A3,C4,B5,A6,B1,D2,D3,C10
202512,04T25,1134,574,C1,B2,A3,A4,B5,C6,D1,B2,D3,C5
202512,04T25,745,377,B1,B2,A3,C4,C5,A6,B1,D2,A3,C5
202512,04T25,667,337,B1,B2,B3,B4,B5,B6,A1,B2,B3,C7
202512,04T25,578,292,B1,C2,A3,A4,A5,A6,C1,B2,A3,C8
202512,04T25,682,345,A1,B2,B3,A4,B5,B6,C1,A2,C3,C9
202512,04T25,1023,518,A1,B2,B3,B4,C5,A6,B1,A2,D3,C7
202512,04T25,222,112,A1,B2,C3,A4,C5,A6,C1,D2,A3,C1
202512,04T25,1273,644,A1,B2,B3,B4,B5,A6,D1,A2,C3,C1
202512,04T25,588,297,C1,C2,B3,A4,B5,B6,D1,D2,B3,C3
202512,04T25,1037,525,C1,B2,A3,C4,B5,B6,B1,D2,B3,C2
202512,04T25,939,475,C1,A2,C3,C4,C5,C6,A1,D2,B3,C1
202512,04T25,117,59,A1,A2,B3,A4,A5,B6,A1,C2,C3,C3
202512,04T25,427,216,C1,B2,B3,B4,A5,A6,A1,C2,C3,C2
202512,04T25,3644,1846,A1,B2,B3,B4,B5,A6,C1,B2,B3,C1
202601,01T26,336,148,C1,A2,C3,C4,B5,B6,C1,D2,D3,C6
202601,01T26,336,148,A1,A2,C3,A4,C5,C6,D1,B2,B3,C1
202601,01T26,434,192,A1,B2,B3,C4,A5,B6,A1,D2,D3,C7
202601,01T26,757,335,B1,C2,A3,C4,C5,A6,B1,C2,A3,C1
202601,01T26,1120,496,B1,C2,B3,B4,A5,A6,D1,D2,A3,C8
202601,01T26,881,390,C1,B2,B3,B4,B5,A6,D1,B2,C3,C2
202601,01T26,609,269,B1,A2,C3,C4,A5,B6,C1,A2,A3,C8
202601,01T26,290,128,B1,B2,B3,A4,C5,A6,D1,A2,B3,C5
202601,01T26,1517,672,C1,B2,B3,B4,B5,A6,B1,C2,C3,C3
202601,01T26,1270,563,C1,B2,C3,C4,B5,C6,B1,A2,B3,C7
202601,01T26,1907,845,A1,A2,A3,A4,C5,A6,C1,A2,C3,C4
202601,01T26,1390,616,C1,B2,C3,B4,C5,C6,B1,C2,B3,C5
202601,01T26,2263,1003,A1,C2,A3,B4,B5,A6,B1,D2,A3,C3
202601,01T26,261,115,B1,B2,A3,B4,B5,A6,C1,D2,C3,C5
202601,01T26,291,129,C1,B2,B3,A4,B5,A6,B1,C2,B3,C2
202601,01T26,1019,451,A1,A2,C3,C4,A5,B6,D1,C2,A3,C4
202601,01T26,454,201,C1,C2,B3,B4,C5,B6,C1,C2,C3,C6
202601,01T26,573,254,C1,B2,C3,A4,A5,C6,B1,C2,C3,C10
202601,01T26,1278,566,B1,C2,B3,C4,A5,A6,B1,C2,A3,C7
202601,01T26,1703,754,C1,A2,B3,A4,B5,B6,C1,C2,D3,C9
202601,01T26,256,113,A1,B2,B3,C4,B5,B6,D1,C2,C3,C2
202601,01T26,236,104,C1,C2,B3,B4,C5,B6,C1,B2,A3,C6
202601,01T26,91,40,C1,B2,C3,C4,C5,C6,A1,C2,C3,C4
202601,01T26,778,344,A1,A2,C3,A4,B5,C6,D1,B2,C3,C7
202601,01T26,4,1,B1,C2,C3,A4,C5,C6,D1,B2,A3,C1
202601,01T26,2149,952,A1,C2,B3,C4,C5,B6,A1,C2,A3,C3
202601,01T26,534,236,A1,A2,C3,C4,C5,B6,C1,C2,D3,C10
202601,01T26,612,271,C1,B2,C3,C4,A5,B6,B1,C2,B3,C8
202601,01T26,274,121,C1,B2,B3,A4,C5,C6,C1,A2,B3,C2
202601,01T26,997,442,A1,C2,B3,B4,B5,C6,D1,C2,C3,C2
202601,01T26,1425,631,A1,B2,C3,B4,C5,C6,D1,D2,D3,C1
202601,01T26,1411,625,C1,B2,A3,C4,B5,B6,C1,D2,A3,C9
202601,01T26,773,342,A1,B2,C3,A4,B5,A6,B1,A2,A3,C2
202601,01T26,1127,499,C1,C2,A3,C4,A5,B6,B1,D2,C3,C6
202601,01T26,357,158,B1,B2,B3,B4,B5,C6,D1,D2,D3,C8
202601,01T26,2527,1120,A1,B2,A3,C4,B5,B6,C1,D2,D3,C7
202601,01T26,739,327,C1,B2,B3,B4,B5,B6,B1,C2,D3,C9
202601,01T26,310,137,C1,A2,A3,B4,B5,B6,A1,D2,A3,C8
202601,01T26,264,117,C1,B2,C3,A4,B5,B6,C1,A2,B3,C7
202601,01T26,233,103,C1,B2,B3,A4,B5,A6,B1,A2,B3,C9
202601,01T26,1216,539,B1,A2,A3,C4,C5,B6,A1,D2,A3,C9
202601,01T26,425,188,A1,B2,B3,B4,B5,A6,D1,C2,C3,C8
202601,01T26,1798,797,B1,B2,A3,A4,C5,C6,B1,B2,B3,C9
202601,01T26,123,54,C1,B2,A3,C4,C5,A6,B1,B2,D3,C4
202601,01T26,1908,845,C1,A2,B3,A4,B5,A6,D1,D2,B3,C1
202601,01T26,201,89,C1,B2,A3,A4,A5,A6,B1,C2,B3,C4
202601,01T26,212,93,B1,C2,B3,B4,A5,B6,C1,C2,D3,C7
202601,01T26,291,129,A1,C2,B3,C4,B5,B6,A1,A2,D3,C5
202601,01T26,958,424,B1,C2,B3,B4,A5,A6,C1,C2,D3,C3
202601,01T26,1064,471,B1,B2,A3,C4,A5,B6,D1,B2,B3,C7
202601,01T26,1476,654,A1,A2,B3,C4,B5,B6,B1,D2,A3,C8
202601,01T26,1059,469,C1,B2,C3,B4,A5,B6,C1,B2,D3,C1
202601,01T26,403,178,A1,C2,A3,C4,C5,B6,A1,B2,C3,C1
202601,01T26,609,269,A1,B2,C3,B4,B5,B6,A1,D2,A3,C10
202601,01T26,2759,1223,B1,A2,C3,C4,A5,C6,D1,C2,D3,C1
202601,01T26,56,24,B1,B2,B3,B4,A5,B6,D1,A2,D3,C4
202601,01T26,272,120,B1,A2,A3,C4,C5,A6,B1,C2,B3,C4
202601,01T26,244,108,B1,A2,B3,A4,A5,C6,A1,D2,B3,C3
202601,01T26,1203,533,A1,A2,B3,A4,B5,C6,A1,C2,D3,C7
202601,01T26,1941,860,A1,B2,C3,B4,B5,B6,A1,A2,C3,C3
202601,01T26,662,293,B1,C2,A3,C4,A5,C6,D1,C2,D3,C8
202601,01T26,1079,478,A1,B2,B3,B4,C5,B6,B1,D2,D3,C5
202601,01T26,809,358,B1,C2,C3,A4,A5,C6,D1,C2,D3,C8
202601,01T26,564,250,C1,C2,C3,C4,C5,B6,D1,C2,A3,C4
202601,01T26,519,230,A1,B2,A3,A4,A5,C6,D1,B2,C3,C8
202601,01T26,2304,1021,C1,C2,A3,A4,B5,A6,D1,C2,B3,C1
202601,01T26,2584,1145,C1,B2,C3,A4,A5,B6,A1,C2,C3,C2
202601,01T26,377,167,C1,A2,C3,C4,C5,C6,D1,A2,C3,C5
202601,01T26,454,201,C1,B2,C3,B4,C5,A6,C1,D2,D3,C4
202601,01T26,6,2,A1,A2,A3,B4,C5,C6,B1,C2,B3,C5
202601,01T26,245,108,B1,B2,B3,A4,C5,C6,A1,B2,A3,C5
202601,01T26,344,152,A1,C2,A3,A4,C5,B6,B1,C2,A3,C10
202601,01T26,598,265,B1,C2,C3,C4,C5,B6,A1,C2,B3,C3
202601,01T26,342,151,B1,A2,C3,B4,C5,B6,A1,C2,C3,C10
202601,01T26,234,103,C1,C2,A3,C4,A5,C6,D1,D2,A3,C9
202601,01T26,1764,782,A1,C2,B3,A4,C5,B6,A1,C2,D3,C1
202601,01T26,431,191,C1,C2,B3,A4,A5,C6,A1,B2,A3,C9
202601,01T26,771,341,B1,C2,B3,B4,C5,B6,B1,A2,A3,C7
202601,01T26,186,82,C1,C2,A3,C4,C5,A6,D1,B2,C3,C1
202601,01T26,273,121,A1,B2,A3,B4,A5,A6,B1,D2,B3,C6
202601,01T26,1685,747,C1,A2,C3,A4,B5,B6,D1,B2,B3,C4
202601,01T26,685,303,A1,B2,C3,C4,B5,C6,C1,B2,D3,C4
202601,01T26,849,376,A1,B2,A3,C4,C5,A6,A1,D2,C3,C2
202601,01T26,511,226,B1,B2,A3,B4,C5,B6,A1,A2,B3,C1
202601,01T26,592,262,C1,B2,C3,B4,C5,A6,B1,D2,D3,C7
202601,01T26,77,34,A1,C2,A3,A4,A5,B6,D1,D2,D3,C2
202601,01T26,296,131,C1,C2,C3,B4,A5,C6,D1,C2,B3,C6
202601,01T26,156,69,C1,B2,A3,C4,B5,A6,C1,A2,D3,C6
202601,01T26,104,46,C1,C2,C3,B4,C5,C6,A1,D2,B3,C8
202601,01T26,317,140,A1,C2,C3,B4,B5,B6,B1,C2,A3,C7
202601,01T26,897,397,A1,C2,A3,B4,A5,B6,C1,C2,C3,C4
202601,01T26,2287,1013,B1,C2,A3,B4,B5,B6,D1,A2,B3,C6
202601,01T26,36,15,C1,B2,A3,C4,A5,C6,A1,B2,D3,C6
202601,01T26,919,407,A1,A2,C3,C4,B5,B6,C1,A2,D3,C7
202601,01T26,1254,555,B1,B2,C3,B4,C5,C6,C1,C2,C3,C5
202601,01T26,513,227,A1,B2,B3,B4,B5,C6,C1,A2,A3,C7
202601,01T26,1468,650,A1,A2,C3,C4,A5,C6,C1,D2,C3,C2
202601,01T26,211,93,A1,A2,A3,C4,B5,A6,C1,C2,B3,C3
202601,01T26,868,384,B1,C2,A3,C4,B5,A6,B1,C2,B3,C5
202601,01T26,1942,860,B1,C2,C3,B4,A5,A6,B1,A2,D3,C9
202601,01T26,904,400,B1,B2,A3,C4,B5,A6,A1,A2,D3,C5
202601,01T26,136,60,B1,B2,B3,B4,B5,A6,C1,D2,D3,C8
202601,01T26,112,49,B1,A2,C3,A4,A5,B6,A1,B2,A3,C2
202601,01T26,3164,1402,A1,C2,A3,C4,A5,B6,B1,D2,C3,C3
202601,01T26,215,95,B1,B2,A3,A4,B5,C6,C1,A2,D3,C8
202601,01T26,683,302,B1,A2,C3,C4,A5,A6,D1,D2,A3,C4
202601,01T26,1423,630,A1,C2,A3,C4,B5,B6,B1,A2,B3,C10
202601,01T26,304,134,A1,C2,C3,B4,A5,C6,B1,A2,C3,C5
202601,01T26,4403,1951,B1,C2,B3,A4,A5,A6,C1,A2,B3,C1
202601,01T26,206,91,C1,A2,C3,C4,A5,C6,B1,D2,C3,C7
202601,01T26,131,58,C1,A2,B3,A4,B5,B6,D1,A2,B3,C9
202601,01T26,578,256,C1,C2,B3,A4,B5,A6,B1,A2,A3,C10
202601,01T26,170,75,A1,B2,A3,A4,B5,C6,D1,B2,C3,C7
202601,01T26,608,269,B1,C2,C3,A4,B5,A6,C1,D2,A3,C7
202601,01T26,2204,977,A1,B2,C3,A4,A5,C6,B1,C2,B3,C9
202601,01T26,152,67,C1,B2,B3,B4,A5,C6,A1,A2,C3,C2
202601,01T26,418,185,B1,C2,B3,A4,C5,C6,C1,B2,A3,C5
202601,01T26,677,300,C1,C2,A3,A4,B5,A6,B1,B2,C3,C9
202601,01T26,450,199,B1,A2,B3,B4,A5,C6,C1,D2,D3,C7
202601,01T26,537,238,C1,C2,B3,C4,B5,C6,B1,A2,D3,C2
202601,01T26,183,81,A1,C2,A3,B4,C5,A6,D1,B2,A3,C7
202601,01T26,428,189,C1,A2,C3,B4,C5,A6,A1,A2,C3,C3
202601,01T26,4313,1912,B1,A2,B3,A4,B5,C6,D1,C2,A3,C2
202601,01T26,841,372,B1,B2,A3,A4,B5,A6,D1,C2,C3,C6
202601,01T26,711,315,A1,A2,C3,A4,B5,C6,D1,A2,A3,C5
202601,01T26,66,29,A1,C2,B3,B4,A5,C6,D1,A2,A3,C4
202601,01T26,177,78,C1,C2,A3,A4,B5,C6,C1,D2,A3,C8
202601,01T26,70,31,C1,B2,C3,A4,B5,A6,C1,B2,D3,C2
202601,01T26,747,331,A1,C2,C3,A4,C5,A6,C1,C2,A3,C1
202601,01T26,1463,648,C1,B2,B3,A4,B5,A6,C1,B2,B3,C6
202601,01T26,399,176,A1,A2,A3,C4,A5,A6,C1,C2,A3,C7
202601,01T26,95,42,B1,A2,B3,C4,A5,C6,B1,D2,B3,C7
202601,01T26,1024,453,B1,A2,C3,C4,A5,B6,B1,B2,D3,C5
202601,01T26,95,42,A1,C2,B3,A4,B5,A6,A1,B2,B3,C3
202601,01T26,857,379,A1,B2,A3,B4,C5,A6,C1,B2,B3,C6
202601,01T26,508,225,A1,C2,A3,A4,A5,A6,D1,C2,A3,C7
202601,01T26,127,56,A1,B2,C3,A4,B5,B6,B1,D2,D3,C3
202601,01T26,1809,801,C1,A2,C3,A4,C5,B6,D1,B2,D3,C9
202601,01T26,423,187,B1,B2,B3,B4,A5,A6,D1,C2,A3,C7
202601,01T26,993,440,C1,A2,A3,A4,C5,C6,B1,A2,B3,C8
202601,01T26,143,63,A1,A2,C3,B4,B5,A6,C1,A2,A3,C6
202601,01T26,755,334,B1,A2,C3,A4,B5,B6,A1,D2,B3,C4
202601,01T26,1527,676,C1,B2,B3,B4,A5,C6,C1,D2,A3,C4
202601,01T26,572,253,B1,C2,C3,B4,C5,A6,C1,C2,D3,C2
202601,01T26,1210,536,C1,A2,A3,A4,A5,B6,B1,A2,A3,C3
202601,01T26,23,10,B1,B2,B3,C4,A5,C6,C1,C2,B3,C4
202601,01T26,856,379,C1,C2,B3,C4,A5,B6,A1,C2,C3,C2
202601,01T26,624,276,B1,B2,C3,A4,C5,A6,A1,A2,A3,C8
202601,01T26,915,405,A1,A2,B3,A4,C5,B6,B1,D2,B3,C9
202601,01T26,341,151,C1,C2,B3,A4,C5,A6,A1,D2,A3,C4
202601,01T26,482,213,C1,A2,C3,A4,B5,B6,C1,A2,C3,C7
202601,01T26,1676,743,B1,B2,C3,B4,B5,A6,D1,B2,B3,C4
202601,01T26,1259,558,A1,C2,C3,B4,B5,B6,A1,A2,D3,C7
202601,01T26,346,153,B1,A2,B3,A4,C5,B6,C1,C2,D3,C6
202601,01T26,2662,1180,A1,A2,A3,A4,B5,B6,B1,A2,A3,C1
202601,01T26,1175,520,A1,B2,A3,A4,C5,B6,C1,C2,A3,C2
202601,01T26,121,53,B1,B2,C3,B4,B5,C6,A1,A2,D3,C4
202601,01T26,602,266,C1,A2,A3,A4,C5,C6,A1,D2,B3,C3
202601,01T26,269,119,B1,B2,B3,A4,C5,B6,C1,C2,A3,C2
202601,01T26,962,426,A1,A2,C3,B4,C5,C6,C1,C2,A3,C4
202601,01T26,234,103,A1,A2,B3,B4,B5,C6,B1,A2,D3,C10
202601,01T26,475,210,C1,B2,B3,B4,B5,A6,A1,D2,C3,C3
202601,01T26,312,138,A1,B2,A3,C4,B5,B6,A1,D2,B3,C4
202601,01T26,558,247,B1,A2,B3,B4,C5,C6,C1,A2,B3,C2
202601,01T26,17,7,A1,C2,C3,A4,C5,A6,B1,A2,C3,C7
202601,01T26,1639,726,C1,B2,C3,A4,B5,B6,D1,B2,A3,C6
202601,01T26,2500,1108,B1,B2,A3,B4,A5,B6,C1,B2,D3,C4
202601,01T26,1055,467,C1,B2,B3,C4,C5,C6,A1,C2,B3,C6
202601,01T26,889,394,B1,C2,C3,A4,C5,B6,B1,B2,B3,C7
202601,01T26,57,25,B1,A2,A3,C4,C5,A6,D1,C2,A3,C3
202601,01T26,801,355,A1,C2,B3,C4,C5,B6,A1,D2,D3,C6
202601,01T26,377,167,A1,B2,C3,C4,A5,A6,B1,C2,B3,C7
202601,01T26,1616,716,C1,B2,B3,A4,C5,C6,C1,A2,A3,C3
202601,01T26,2332,1033,B1,A2,B3,A4,C5,A6,D1,B2,B3,C9
202601,01T26,843,373,A1,A2,B3,C4,A5,A6,D1,C2,C3,C5
202601,01T26,1272,563,B1,C2,C3,C4,C5,A6,A1,C2,A3,C3
202601,01T26,1604,711,C1,B2,A3,C4,C5,A6,D1,C2,B3,C3
202601,01T26,770,341,B1,C2,A3,A4,B5,A6,C1,A2,B3,C2
202601,01T26,1908,845,A1,A2,B3,C4,C5,C6,A1,B2,B3,C2
202601,01T26,1964,870,A1,B2,A3,C4,A5,C6,D1,D2,C3,C2
202601,01T26,587,260,A1,A2,C3,A4,A5,A6,B1,A2,B3,C3
202601,01T26,1395,618,B1,B2,A3,C4,B5,C6,B1,B2,C3,C6
202601,01T26,821,363,A1,B2,A3,B4,B5,B6,B1,D2,C3,C3
202601,01T26,813,360,B1,B2,A3,B4,A5,C6,B1,D2,A3,C8
202601,01T26,521,230,B1,C2,A3,B4,A5,B6,A1,A2,B3,C5
202601,01T26,990,438,C1,B2,C3,C4,C5,C6,B1,A2,D3,C3
202601,01T26,149,66,B1,C2,A3,A4,A5,A6,B1,B2,B3,C8
202601,01T26,83,36,A1,A2,C3,C4,A5,A6,C1,D2,C3,C7
202601,01T26,1971,873,B1,B2,B3,B4,A5,B6,B1,C2,D3,C3
202601,01T26,1126,499,A1,B2,B3,B4,A5,B6,C1,A2,C3,C1
202601,01T26,305,135,B1,A2,C3,B4,C5,B6,C1,C2,A3,C10
202601,01T26,66,29,B1,A2,A3,C4,B5,C6,B1,B2,D3,C5
202601,01T26,2018,894,A1,B2,A3,A4,A5,A6,B1,B2,D3,C10
202601,01T26,492,218,B1,C2,A3,B4,C5,B6,C1,B2,B3,C3
202601,01T26,311,137,B1,B2,A3,A4,A5,C6,D1,D2,D3,C5
202601,01T26,817,362,A1,A2,B3,B4,C5,C6,B1,B2,A3,C8
202601,01T26,626,277,A1,C2,B3,B4,C5,A6,A1,C2,C3,C4
202601,01T26,640,283,C1,C2,B3,A4,C5,C6,C1,B2,D3,C8
202601,01T26,445,197,A1,A2,A3,C4,A5,C6,B1,B2,B3,C10
202601,01T26,1546,685,C1,C2,B3,B4,B5,B6,C1,B2,D3,C5
202602,01T26,338,128,A1,C2,B3,B4,B5,C6,D1,B2,A3,C3
202602,01T26,335,127,B1,B2,A3,A4,B5,A6,A1,D2,B3,C7
202602,01T26,101,38,A1,B2,B3,A4,B5,C6,D1,B2,B3,C9
202602,01T26,1080,410,C1,A2,B3,A4,C5,C6,A1,C2,C3,C3
202602,01T26,180,68,C1,B2,A3,C4,C5,C6,B1,C2,C3,C8
202602,01T26,57,21,C1,A2,C3,B4,C5,B6,D1,A2,A3,C8
202602,01T26,452,171,B1,A2,B3,C4,B5,A6,B1,C2,C3,C7
202602,01T26,905,343,C1,B2,C3,C4,C5,A6,A1,D2,B3,C7
202602,01T26,2280,866,B1,A2,C3,C4,B5,B6,D1,A2,D3,C8
202602,01T26,314,119,A1,C2,C3,A4,C5,A6,B1,B2,C3,C2
202602,01T26,1046,397,A1,B2,A3,A4,B5,B6,A1,D2,C3,C3
202602,01T26,1476,560,A1,B2,C3,A4,C5,A6,C1,B2,A3,C6
202602,01T26,468,177,B1,A2,B3,B4,C5,C6,D1,C2,C3,C7
202602,01T26,1842,699,B1,C2,A3,B4,A5,C6,C1,C2,A3,C6
202602,01T26,465,176,A1,C2,A3,C4,A5,B6,B1,A2,B3,C8
202602,01T26,1135,431,B1,C2,A3,C4,B5,B6,D1,A2,A3,C3
202602,01T26,107,40,B1,B2,A3,C4,B5,B6,D1,C2,D3,C5
202602,01T26,42,15,B1,A2,C3,B4,C5,B6,D1,D2,B3,C2
202602,01T26,2113,802,B1,A2,A3,C4,B5,B6,A1,D2,C3,C1
202602,01T26,74,28,A1,A2,B3,C4,B5,B6,C1,B2,C3,C7
202602,01T26,553,210,A1,C2,C3,B4,A5,A6,C1,A2,C3,C1
202602,01T26,571,216,B1,A2,C3,C4,B5,A6,A1,D2,C3,C3
202602,01T26,1010,383,C1,C2,C3,A4,C5,B6,B1,B2,B3,C3
202602,01T26,14,5,C1,A2,A3,C4,B5,B6,B1,C2,D3,C10
202602,01T26,0,0,C1,B2,B3,A4,A5,A6,B1,C2,C3,C9
202602,01T26,629,239,C1,A2,C3,A4,A5,B6,C1,D2,B3,C7
202602,01T26,497,188,B1,A2,B3,B4,C5,B6,B1,D2,D3,C7
202602,01T26,2500,950,A1,B2,C3,B4,A5,B6,D1,C2,C3,C4
202602,01T26,1440,547,B1,B2,B3,A4,C5,C6,D1,C2,B3,C2
202602,01T26,716,272,C1,C2,B3,B4,B5,A6,A1,A2,B3,C7
202602,01T26,364,138,B1,B2,B3,C4,B5,C6,B1,A2,B3,C2
202602,01T26,980,372,A1,C2,B3,C4,B5,A6,D1,A2,B3,C9
202602,01T26,1278,485,C1,B2,A3,B4,B5,A6,C1,A2,C3,C7
202602,01T26,1366,519,B1,B2,C3,A4,C5,C6,A1,B2,C3,C3
202602,01T26,946,359,A1,A2,B3,A4,A5,B6,B1,D2,B3,C6
202602,01T26,417,158,B1,C2,A3,A4,C5,A6,B1,B2,C3,C2
202602,01T26,711,270,B1,B2,B3,B4,B5,B6,D1,B2,A3,C9
202602,01T26,262,99,C1,A2,B3,B4,A5,B6,D1,C2,D3,C6
202602,01T26,528,200,A1,A2,C3,A4,C5,B6,B1,C2,A3,C6
202602,01T26,326,123,A1,C2,A3,B4,C5,C6,C1,C2,D3,C1
202602,01T26,816,310,B1,B2,C3,C4,B5,B6,B1,A2,A3,C7
202602,01T26,339,128,C1,A2,C3,A4,B5,B6,A1,D2,B3,C2
202602,01T26,528,200,C1,A2,A3,A4,B5,C6,D1,D2,B3,C2
202602,01T26,206,78,B1,B2,A3,A4,B5,C6,A1,A2,D3,C3
202602,01T26,8575,3258,B1,C2,C3,A4,B5,C6,B1,D2,D3,C9
202602,01T26,135,51,B1,C2,B3,B4,A5,B6,C1,A2,C3,C3
202602,01T26,434,164,C1,C2,A3,B4,B5,A6,B1,B2,D3,C6
202602,01T26,2267,861,B1,B2,B3,B4,B5,B6,A1,D2,B3,C6
202602,01T26,405,153,C1,B2,A3,B4,B5,A6,D1,D2,C3,C2
202602,01T26,1588,603,A1,B2,B3,B4,A5,C6,C1,B2,D3,C5
202602,01T26,522,198,B1,C2,C3,B4,C5,B6,D1,D2,A3,C1
202602,01T26,3996,1518,A1,C2,C3,C4,B5,A6,D1,C2,A3,C5
202602,01T26,799,303,C1,B2,B3,B4,A5,B6,A1,A2,C3,C3
202602,01T26,1588,603,B1,C2,B3,A4,C5,B6,C1,B2,D3,C4
202602,01T26,44,16,C1,A2,C3,C4,A5,A6,A1,D2,A3,C2
202602,01T26,176,66,A1,A2,C3,C4,C5,A6,B1,B2,A3,C8
202602,01T26,436,165,C1,B2,A3,B4,C5,C6,A1,A2,C3,C3
202602,01T26,970,368,B1,C2,C3,B4,C5,A6,B1,B2,C3,C9
202602,01T26,347,131,C1,C2,A3,A4,A5,B6,D1,B2,C3,C1
202602,01T26,478,181,B1,A2,B3,C4,A5,C6,C1,D2,A3,C1
202602,01T26,133,50,A1,A2,A3,B4,C5,A6,A1,C2,B3,C3
202602,01T26,1795,682,B1,B2,A3,B4,B5,C6,C1,C2,A3,C4
202602,01T26,871,330,C1,C2,A3,A4,A5,A6,C1,B2,B3,C10
202602,01T26,62,23,A1,B2,A3,A4,C5,C6,C1,C2,C3,C3
202602,01T26,613,232,C1,A2,C3,A4,C5,A6,D1,A2,D3,C9
202602,01T26,1166,443,B1,C2,C3,A4,A5,B6,A1,A2,C3,C9
202602,01T26,585,222,A1,C2,B3,A4,A5,B6,D1,B2,C3,C8
202602,01T26,534,202,A1,C2,A3,A4,C5,C6,D1,B2,B3,C10
202602,01T26,559,212,A1,C2,A3,A4,B5,B6,C1,C2,D3,C5
202602,01T26,286,108,C1,A2,A3,B4,A5,A6,B1,A2,D3,C3
202602,01T26,179,68,C1,B2,B3,B4,A5,B6,C1,D2,D3,C2
202602,01T26,661,251,C1,B2,C3,A4,A5,A6,C1,B2,D3,C4
202602,01T26,482,183,A1,A2,C3,A4,C5,C6,A1,B2,A3,C3
202602,01T26,275,104,C1,C2,A3,B4,B5,B6,A1,B2,D3,C5
202602,01T26,313,118,A1,C2,C3,C4,B5,A6,C1,B2,A3,C5
202602,01T26,1467,557,B1,A2,C3,C4,A5,B6,B1,B2,B3,C9
202602,01T26,2005,761,A1,B2,C3,C4,A5,B6,D1,A2,D3,C9
202602,01T26,1960,744,C1,B2,C3,A4,B5,B6,A1,D2,A3,C8
202602,01T26,527,200,B1,B2,B3,C4,A5,A6,D1,A2,B3,C3
202602,01T26,1587,603,B1,A2,A3,B4,B5,A6,C1,A2,B3,C9
202602,01T26,299,113,A1,A2,C3,A4,A5,B6,A1,B2,B3,C5
202602,01T26,195,74,C1,C2,B3,A4,C5,C6,B1,A2,D3,C5
202602,01T26,26,9,A1,A2,B3,C4,C5,A6,B1,C2,B3,C4
202602,01T26,327,124,A1,C2,B3,C4,A5,B6,B1,D2,D3,C5
202602,01T26,510,193,B1,C2,C3,C4,A5,C6,C1,A2,D3,C6
202602,01T26,568,215,C1,B2,A3,B4,A5,B6,B1,A2,A3,C4
202602,01T26,1109,421,C1,B2,B3,A4,C5,C6,B1,B2,D3,C8
202602,01T26,871,330,B1,B2,A3,B4,A5,A6,D1,A2,B3,C9
202602,01T26,803,305,B1,A2,B3,B4,A5,B6,D1,D2,D3,C7
202602,01T26,57,21,A1,C2,C3,A4,C5,A6,A1,A2,C3,C8
202602,01T26,1616,614,A1,C2,A3,A4,C5,A6,D1,B2,A3,C3
202602,01T26,259,98,A1,B2,A3,B4,C5,A6,A1,C2,C3,C6
202602,01T26,970,368,C1,C2,A3,C4,C5,A6,D1,C2,D3,C3
202602,01T26,1028,390,A1,C2,C3,C4,B5,B6,A1,B2,C3,C2
202602,01T26,1113,422,B1,C2,C3,A4,B5,A6,C1,C2,D3,C6
202602,01T26,1760,668,B1,B2,B3,A4,C5,C6,B1,D2,B3,C3
